epoch,step,train/delta_primitive_mean_epoch,train/delta_primitive_mean_step,train/exact_target_fraction_epoch,train/exact_target_fraction_step,train/finite_fraction_epoch,train/finite_fraction_step,train/goal_identity_max_epoch,train/goal_identity_max_step,train/goal_identity_mean_epoch,train/goal_identity_mean_step,train/loss_epoch,train/loss_step,train/n_eff_primitive_mean_epoch,train/n_eff_primitive_mean_step,train/td_prediction_mean_epoch,train/td_prediction_mean_step,train/td_residual_mae_epoch,train/td_residual_mae_step,train/td_residual_mean_epoch,train/td_residual_mean_step,train/td_target_mean_epoch,train/td_target_mean_step,validation/delta_primitive_mean,validation/exact_target_fraction,validation/finite_fraction,validation/global_step,validation/goal_identity_max,validation/goal_identity_mean,validation/logical_epoch,validation/loss,validation/mc_mae,validation/mc_mse,validation/monotonic_ranking_accuracy,validation/n_eff_primitive_mean,validation/samples,validation/spearman,validation/td_prediction_mean,validation/td_residual_mae,validation/td_residual_mean,validation/td_target_mean
5,5499,,31.0107421875,,0.80078125,,1.0,,0.0,,0.0,,0.3437109887599945,,43.0859375,,14.401983261108398,,11.02357292175293,,-10.90786361694336,,25.30984878540039,,,,,,,,,,,,,,,,,,
5,5549,,34.228515625,,0.7490234375,,1.0,,0.0,,0.0,,0.389442503452301,,44.5458984375,,14.386133193969727,,12.55943775177002,,-12.452938079833984,,26.839069366455078,,,,,,,,,,,,,,,,,,
5,5599,,31.8994140625,,0.794921875,,1.0,,0.0,,0.0,,0.35269251465797424,,43.6328125,,14.539522171020508,,11.538308143615723,,-11.44878101348877,,25.988304138183594,,,,,,,,,,,,,,,,,,
5,5649,,32.9345703125,,0.7705078125,,1.0,,0.0,,0.0,,0.3548763692378998,,43.6083984375,,14.73084545135498,,11.619544982910156,,-11.530782699584961,,26.261629104614258,,,,,,,,,,,,,,,,,,
5,5699,,31.8212890625,,0.7822265625,,1.0,,0.0,,0.0,,0.35152897238731384,,42.705078125,,14.321208000183105,,11.379778861999512,,-11.272320747375488,,25.593528747558594,,,,,,,,,,,,,,,,,,
5,5749,,31.435546875,,0.7900390625,,1.0,,0.0,,0.0,,0.33079808950424194,,42.8125,,14.766794204711914,,10.709085464477539,,-10.610889434814453,,25.377681732177734,,,,,,,,,,,,,,,,,,
5,5799,,32.2900390625,,0.78125,,1.0,,0.0,,0.0,,0.3501315116882324,,43.59375,,14.479969024658203,,11.570586204528809,,-11.493276596069336,,25.97324562072754,,,,,,,,,,,,,,,,,,
5,5849,,32.9541015625,,0.7666015625,,1.0,,0.0,,0.0,,0.3564448058605194,,43.45703125,,14.521646499633789,,11.582027435302734,,-11.49272346496582,,26.01436996459961,,,,,,,,,,,,,,,,,,
5,5899,,31.8115234375,,0.7822265625,,1.0,,0.0,,0.0,,0.35958153009414673,,42.5537109375,,13.992557525634766,,11.521313667297363,,-11.414470672607422,,25.407028198242188,,,,,,,,,,,,,,,,,,
5,5949,,32.607421875,,0.78125,,1.0,,0.0,,0.0,,0.35706624388694763,,43.8232421875,,14.233559608459473,,11.94587516784668,,-11.880220413208008,,26.113780975341797,,,,,,,,,,,,,,,,,,
5,5999,,32.7783203125,,0.78125,,1.0,,0.0,,0.0,,0.3528769016265869,,43.6572265625,,14.807098388671875,,11.611212730407715,,-11.542619705200195,,26.34971809387207,,,,,,,,,,,,,,,,,,
5,5999,,,,,,,,,,,,,,,,,,,,,,,25.320011138916016,0.89610356092453,1.0,6000.0,0.0,0.0,6.0,0.2996637225151062,12.304421424865723,369.3959045410156,0.9285714030265808,38.52761459350586,998504.0,0.6429327130317688,13.132761001586914,9.502862930297852,-9.383818626403809,22.51661491394043
5,5999,32.39678955078125,,0.7797402143478394,,1.0,,0.0,,0.0,,0.3555523157119751,,43.60567855834961,,14.54080581665039,,11.554862976074219,,-11.460755348205566,,26.001588821411133,,,,,,,,,,,,,,,,,,,
6,6049,,31.9873046875,,0.77734375,,1.0,,0.0,,0.0,,0.348024845123291,,43.1982421875,,14.095709800720215,,11.575763702392578,,-11.511009216308594,,25.606719970703125,,,,,,,,,,,,,,,,,,
6,6099,,32.71484375,,0.7705078125,,1.0,,0.0,,0.0,,0.3458493947982788,,43.623046875,,14.729216575622559,,11.55828857421875,,-11.493389129638672,,26.222606658935547,,,,,,,,,,,,,,,,,,
6,6149,,31.142578125,,0.798828125,,1.0,,0.0,,0.0,,0.3452032208442688,,42.978515625,,14.075170516967773,,11.193892478942871,,-11.099004745483398,,25.174175262451172,,,,,,,,,,,,,,,,,,
6,6199,,31.4892578125,,0.791015625,,1.0,,0.0,,0.0,,0.3609497547149658,,43.515625,,14.411718368530273,,11.297804832458496,,-11.154180526733398,,25.565898895263672,,,,,,,,,,,,,,,,,,
6,6249,,32.822265625,,0.7763671875,,1.0,,0.0,,0.0,,0.35511207580566406,,44.0185546875,,14.864910125732422,,11.504980087280273,,-11.407902717590332,,26.272811889648438,,,,,,,,,,,,,,,,,,
6,6299,,32.5537109375,,0.7841796875,,1.0,,0.0,,0.0,,0.36958277225494385,,42.9833984375,,14.324653625488281,,12.058155059814453,,-11.9684476852417,,26.293102264404297,,,,,,,,,,,,,,,,,,
6,6349,,33.505859375,,0.779296875,,1.0,,0.0,,0.0,,0.36053359508514404,,44.462890625,,15.364383697509766,,11.741973876953125,,-11.64776611328125,,27.012149810791016,,,,,,,,,,,,,,,,,,
6,6399,,33.1689453125,,0.767578125,,1.0,,0.0,,0.0,,0.36466169357299805,,43.75,,14.83720588684082,,11.723855018615723,,-11.62087631225586,,26.458084106445312,,,,,,,,,,,,,,,,,,
6,6449,,33.41796875,,0.76171875,,1.0,,0.0,,0.0,,0.3597228527069092,,44.150390625,,14.83122730255127,,11.759920120239258,,-11.674116134643555,,26.50534439086914,,,,,,,,,,,,,,,,,,
6,6499,,33.2861328125,,0.76953125,,1.0,,0.0,,0.0,,0.3491023778915405,,44.208984375,,15.625288009643555,,11.198013305664062,,-11.086963653564453,,26.71225357055664,,,,,,,,,,,,,,,,,,
6,6549,,33.0419921875,,0.779296875,,1.0,,0.0,,0.0,,0.3685716986656189,,43.5546875,,14.493989944458008,,12.140893936157227,,-12.056337356567383,,26.55032730102539,,,,,,,,,,,,,,,,,,
6,6599,,32.75390625,,0.7890625,,1.0,,0.0,,0.0,,0.3604784607887268,,44.0380859375,,14.928888320922852,,11.679007530212402,,-11.5819091796875,,26.51079750061035,,,,,,,,,,,,,,,,,,
6,6649,,31.123046875,,0.7958984375,,1.0,,0.0,,0.0,,0.3371298313140869,,43.3544921875,,14.501781463623047,,10.943058013916016,,-10.843772888183594,,25.34555435180664,,,,,,,,,,,,,,,,,,
6,6699,,31.9091796875,,0.775390625,,1.0,,0.0,,0.0,,0.3487735390663147,,42.6416015625,,14.301180839538574,,11.24201774597168,,-11.138458251953125,,25.439640045166016,,,,,,,,,,,,,,,,,,
6,6749,,31.669921875,,0.7978515625,,1.0,,0.0,,0.0,,0.3490389585494995,,43.212890625,,14.823932647705078,,11.189193725585938,,-11.082558631896973,,25.906494140625,,,,,,,,,,,,,,,,,,
6,6799,,33.26171875,,0.7763671875,,1.0,,0.0,,0.0,,0.3507670760154724,,44.1845703125,,15.249704360961914,,11.57544994354248,,-11.49356460571289,,26.743268966674805,,,,,,,,,,,,,,,,,,
6,6849,,32.1484375,,0.7880859375,,1.0,,0.0,,0.0,,0.34639811515808105,,43.642578125,,14.869760513305664,,11.23232364654541,,-11.135330200195312,,26.005088806152344,,,,,,,,,,,,,,,,,,
6,6899,,33.3544921875,,0.76953125,,1.0,,0.0,,0.0,,0.36416590213775635,,43.7060546875,,14.978124618530273,,11.991178512573242,,-11.912843704223633,,26.890968322753906,,,,,,,,,,,,,,,,,,
6,6949,,33.037109375,,0.7646484375,,1.0,,0.0,,0.0,,0.3582350015640259,,43.5302734375,,14.653078079223633,,11.606954574584961,,-11.51208209991455,,26.165159225463867,,,,,,,,,,,,,,,,,,
6,6999,,32.1044921875,,0.7939453125,,1.0,,0.0,,0.0,,0.3551361560821533,,43.8037109375,,14.570403099060059,,11.658367156982422,,-11.577771186828613,,26.148174285888672,,,,,,,,,,,,,,,,,,
6,6999,,,,,,,,,,,,,,,,,,,,,,,25.320011138916016,0.89610356092453,1.0,7000.0,0.0,0.0,7.0,0.2999967634677887,12.13003158569336,363.9954528808594,0.9285714030265808,38.52761459350586,998504.0,0.6443243622779846,13.32756233215332,9.329863548278809,-9.190483093261719,22.518056869506836
6,6999,32.418922424316406,,0.7796406149864197,,1.0,,0.0,,0.0,,0.35371169447898865,,43.602088928222656,,14.605352401733398,,11.503997802734375,,-11.410323143005371,,26.015670776367188,,,,,,,,,,,,,,,,,,,
7,7049,,31.5478515625,,0.794921875,,1.0,,0.0,,0.0,,0.3392234742641449,,43.2080078125,,14.376252174377441,,11.097875595092773,,-11.00914192199707,,25.385395050048828,,,,,,,,,,,,,,,,,,
7,7099,,32.685546875,,0.7705078125,,1.0,,0.0,,0.0,,0.34825465083122253,,43.603515625,,14.680932998657227,,11.377835273742676,,-11.28856086730957,,25.969493865966797,,,,,,,,,,,,,,,,,,
7,7149,,32.3974609375,,0.79296875,,1.0,,0.0,,0.0,,0.3521658778190613,,43.7109375,,14.805852890014648,,11.681934356689453,,-11.61119556427002,,26.417049407958984,,,,,,,,,,,,,,,,,,
7,7199,,31.6748046875,,0.775390625,,1.0,,0.0,,0.0,,0.329133003950119,,43.6279296875,,14.48388385772705,,10.893040657043457,,-10.816240310668945,,25.300125122070312,,,,,,,,,,,,,,,,,,
7,7249,,33.6865234375,,0.76953125,,1.0,,0.0,,0.0,,0.36029836535453796,,44.072265625,,14.866947174072266,,12.156509399414062,,-12.10307502746582,,26.970020294189453,,,,,,,,,,,,,,,,,,
7,7299,,31.728515625,,0.7822265625,,1.0,,0.0,,0.0,,0.35449981689453125,,43.5546875,,13.989221572875977,,11.495365142822266,,-11.390480041503906,,25.379701614379883,,,,,,,,,,,,,,,,,,
7,7349,,32.8857421875,,0.7607421875,,1.0,,0.0,,0.0,,0.3422536849975586,,43.3740234375,,15.314791679382324,,10.830154418945312,,-10.70042896270752,,26.015220642089844,,,,,,,,,,,,,,,,,,
7,7399,,31.7529296875,,0.7939453125,,1.0,,0.0,,0.0,,0.3594290316104889,,43.7255859375,,14.584491729736328,,11.292913436889648,,-11.156707763671875,,25.741199493408203,,,,,,,,,,,,,,,,,,
7,7449,,31.93359375,,0.8017578125,,1.0,,0.0,,0.0,,0.35434406995773315,,43.701171875,,14.819719314575195,,11.5411376953125,,-11.451169967651367,,26.270889282226562,,,,,,,,,,,,,,,,,,
7,7499,,31.6748046875,,0.80078125,,1.0,,0.0,,0.0,,0.3379631042480469,,43.2275390625,,14.732746124267578,,11.188726425170898,,-11.107231140136719,,25.83997917175293,,,,,,,,,,,,,,,,,,
7,7549,,32.6171875,,0.763671875,,1.0,,0.0,,0.0,,0.33755770325660706,,43.3935546875,,14.863219261169434,,11.150533676147461,,-11.074766159057617,,25.937986373901367,,,,,,,,,,,,,,,,,,
7,7599,,32.3486328125,,0.78515625,,1.0,,0.0,,0.0,,0.3524279296398163,,43.3447265625,,14.8339204788208,,11.42579460144043,,-11.33320426940918,,26.167125701904297,,,,,,,,,,,,,,,,,,
7,7649,,32.998046875,,0.7744140625,,1.0,,0.0,,0.0,,0.3613329529762268,,43.6865234375,,14.750238418579102,,11.75529670715332,,-11.660910606384277,,26.411148071289062,,,,,,,,,,,,,,,,,,
7,7699,,32.9052734375,,0.771484375,,1.0,,0.0,,0.0,,0.3445079028606415,,43.8427734375,,14.952241897583008,,11.405752182006836,,-11.334291458129883,,26.28653335571289,,,,,,,,,,,,,,,,,,
7,7749,,31.0205078125,,0.7900390625,,1.0,,0.0,,0.0,,0.32937484979629517,,42.7685546875,,14.139634132385254,,10.793872833251953,,-10.70628547668457,,24.84592056274414,,,,,,,,,,,,,,,,,,
7,7799,,32.0556640625,,0.7802734375,,1.0,,0.0,,0.0,,0.3421025574207306,,43.173828125,,14.622995376586914,,11.223238945007324,,-11.13568115234375,,25.758676528930664,,,,,,,,,,,,,,,,,,
7,7849,,31.69921875,,0.771484375,,1.0,,0.0,,0.0,,0.3315722346305847,,43.603515625,,14.512787818908691,,10.804506301879883,,-10.719547271728516,,25.23233413696289,,,,,,,,,,,,,,,,,,
7,7899,,31.5380859375,,0.7958984375,,1.0,,0.0,,0.0,,0.33780527114868164,,42.8955078125,,14.568553924560547,,11.167912483215332,,-11.092554092407227,,25.661108016967773,,,,,,,,,,,,,,,,,,
7,7949,,31.9775390625,,0.791015625,,1.0,,0.0,,0.0,,0.3331032693386078,,43.8330078125,,15.183425903320312,,10.931262969970703,,-10.845426559448242,,26.028850555419922,,,,,,,,,,,,,,,,,,
7,7999,,31.42578125,,0.7841796875,,1.0,,0.0,,0.0,,0.33975446224212646,,43.251953125,,14.38766860961914,,10.891816139221191,,-10.773502349853516,,25.161170959472656,,,,,,,,,,,,,,,,,,
7,7999,,,,,,,,,,,,,,,,,,,,,,,25.320011138916016,0.89610356092453,1.0,8000.0,0.0,0.0,8.0,0.2985963821411133,12.084186553955078,362.934814453125,0.9285714030265808,38.52761459350586,998504.0,0.6436620950698853,13.374540328979492,9.2852783203125,-9.14463996887207,22.519207000732422
7,7999,32.39225769042969,,0.7802470922470093,,1.0,,0.0,,0.0,,0.35128432512283325,,43.60150909423828,,14.659214973449707,,11.447723388671875,,-11.355581283569336,,26.01478385925293,,,,,,,,,,,,,,,,,,,
8,8049,,33.33984375,,0.7724609375,,1.0,,0.0,,0.0,,0.35100430250167847,,43.583984375,,15.194488525390625,,11.511022567749023,,-11.430994033813477,,26.625484466552734,,,,,,,,,,,,,,,,,,
8,8099,,32.177734375,,0.7919921875,,1.0,,0.0,,0.0,,0.3498115539550781,,44.267578125,,14.922018051147461,,11.329981803894043,,-11.227288246154785,,26.149307250976562,,,,,,,,,,,,,,,,,,
8,8149,,33.095703125,,0.76171875,,1.0,,0.0,,0.0,,0.3612089455127716,,44.1796875,,14.623547554016113,,11.654518127441406,,-11.54167366027832,,26.165220260620117,,,,,,,,,,,,,,,,,,
8,8199,,31.97265625,,0.7802734375,,1.0,,0.0,,0.0,,0.3444569408893585,,44.27734375,,14.468993186950684,,11.270792007446289,,-11.180675506591797,,25.649667739868164,,,,,,,,,,,,,,,,,,
8,8249,,32.3681640625,,0.7802734375,,1.0,,0.0,,0.0,,0.34976619482040405,,43.310546875,,14.661969184875488,,11.390735626220703,,-11.294845581054688,,25.956815719604492,,,,,,,,,,,,,,,,,,
8,8299,,32.3291015625,,0.7841796875,,1.0,,0.0,,0.0,,0.35959798097610474,,43.2763671875,,14.55087947845459,,11.620321273803711,,-11.518939971923828,,26.0698184967041,,,,,,,,,,,,,,,,,,
8,8349,,32.734375,,0.7783203125,,1.0,,0.0,,0.0,,0.34642690420150757,,43.9794921875,,15.27389144897461,,11.184293746948242,,-11.081718444824219,,26.355609893798828,,,,,,,,,,,,,,,,,,
8,8399,,34.0185546875,,0.7509765625,,1.0,,0.0,,0.0,,0.35661202669143677,,43.740234375,,15.006467819213867,,11.802484512329102,,-11.731679916381836,,26.738147735595703,,,,,,,,,,,,,,,,,,
8,8449,,31.875,,0.7861328125,,1.0,,0.0,,0.0,,0.3308827877044678,,43.427734375,,14.697110176086426,,10.97833251953125,,-10.89737319946289,,25.594484329223633,,,,,,,,,,,,,,,,,,
8,8499,,32.880859375,,0.7763671875,,1.0,,0.0,,0.0,,0.3521387279033661,,43.359375,,14.473678588867188,,11.716092109680176,,-11.646272659301758,,26.119951248168945,,,,,,,,,,,,,,,,,,
8,8549,,32.6953125,,0.771484375,,1.0,,0.0,,0.0,,0.3641814589500427,,43.53515625,,14.259963989257812,,11.819849014282227,,-11.719364166259766,,25.979328155517578,,,,,,,,,,,,,,,,,,
8,8599,,32.841796875,,0.78515625,,1.0,,0.0,,0.0,,0.3633795380592346,,43.6376953125,,14.699239730834961,,12.001511573791504,,-11.922463417053223,,26.621702194213867,,,,,,,,,,,,,,,,,,
8,8649,,32.94921875,,0.767578125,,1.0,,0.0,,0.0,,0.34210318326950073,,44.1796875,,15.193355560302734,,11.158001899719238,,-11.068885803222656,,26.26224136352539,,,,,,,,,,,,,,,,,,
8,8699,,29.775390625,,0.81640625,,1.0,,0.0,,0.0,,0.3339427411556244,,42.59765625,,14.18912124633789,,10.565263748168945,,-10.440305709838867,,24.629426956176758,,,,,,,,,,,,,,,,,,
8,8749,,32.8955078125,,0.763671875,,1.0,,0.0,,0.0,,0.3563185930252075,,43.7451171875,,14.2067289352417,,11.771568298339844,,-11.691097259521484,,25.8978271484375,,,,,,,,,,,,,,,,,,
8,8799,,32.646484375,,0.7783203125,,1.0,,0.0,,0.0,,0.34813761711120605,,43.7353515625,,15.043060302734375,,11.352461814880371,,-11.258185386657715,,26.301246643066406,,,,,,,,,,,,,,,,,,
8,8849,,32.0263671875,,0.7822265625,,1.0,,0.0,,0.0,,0.34239739179611206,,43.134765625,,14.616674423217773,,11.191582679748535,,-11.106260299682617,,25.72293472290039,,,,,,,,,,,,,,,,,,
8,8899,,31.73828125,,0.7890625,,1.0,,0.0,,0.0,,0.3432238698005676,,42.958984375,,14.472479820251465,,11.247705459594727,,-11.160675048828125,,25.633155822753906,,,,,,,,,,,,,,,,,,
8,8949,,33.4326171875,,0.765625,,1.0,,0.0,,0.0,,0.35936009883880615,,44.4091796875,,15.029366493225098,,11.711384773254395,,-11.619056701660156,,26.648422241210938,,,,,,,,,,,,,,,,,,
8,8999,,32.3828125,,0.783203125,,1.0,,0.0,,0.0,,0.3444802761077881,,43.33984375,,14.970240592956543,,11.290787696838379,,-11.19581413269043,,26.166053771972656,,,,,,,,,,,,,,,,,,
8,8999,,,,,,,,,,,,,,,,,,,,,,,25.320011138916016,0.89610356092453,1.0,9000.0,0.0,0.0,9.0,0.2961663007736206,12.103612899780273,363.3688049316406,0.9285714030265808,38.52761459350586,998504.0,0.644679844379425,13.34469223022461,9.305156707763672,-9.175318717956543,22.519987106323242
8,8999,32.37995910644531,,0.7804619073867798,,1.0,,0.0,,0.0,,0.34889909625053406,,43.59634017944336,,14.709981918334961,,11.390869140625,,-11.300082206726074,,26.010068893432617,,,,,,,,,,,,,,,,,,,
9,9049,,32.3095703125,,0.7841796875,,1.0,,0.0,,0.0,,0.3424716591835022,,43.2666015625,,14.73721694946289,,11.297235488891602,,-11.214975357055664,,25.952192306518555,,,,,,,,,,,,,,,,,,
9,9099,,31.5966796875,,0.7900390625,,1.0,,0.0,,0.0,,0.32305094599723816,,43.18359375,,14.8528470993042,,10.74716567993164,,-10.672696113586426,,25.525543212890625,,,,,,,,,,,,,,,,,,
9,9149,,32.578125,,0.78515625,,1.0,,0.0,,0.0,,0.34656664729118347,,43.583984375,,14.754931449890137,,11.48830509185791,,-11.41254997253418,,26.16748046875,,,,,,,,,,,,,,,,,,
9,9199,,32.529296875,,0.7841796875,,1.0,,0.0,,0.0,,0.3621106445789337,,43.359375,,14.609603881835938,,11.750261306762695,,-11.650901794433594,,26.2605037689209,,,,,,,,,,,,,,,,,,
9,9249,,33.1494140625,,0.759765625,,1.0,,0.0,,0.0,,0.3570519983768463,,43.6865234375,,14.695343971252441,,11.692100524902344,,-11.604652404785156,,26.29999542236328,,,,,,,,,,,,,,,,,,
9,9299,,31.5478515625,,0.79296875,,1.0,,0.0,,0.0,,0.34784889221191406,,43.271484375,,14.429718971252441,,11.280237197875977,,-11.173114776611328,,25.602834701538086,,,,,,,,,,,,,,,,,,
9,9349,,30.9130859375,,0.8046875,,1.0,,0.0,,0.0,,0.32724320888519287,,43.0322265625,,14.49572467803955,,10.831863403320312,,-10.755719184875488,,25.251445770263672,,,,,,,,,,,,,,,,,,
9,9399,,31.142578125,,0.7900390625,,1.0,,0.0,,0.0,,0.3337453305721283,,43.8916015625,,14.190634727478027,,10.984155654907227,,-10.904932975769043,,25.09556770324707,,,,,,,,,,,,,,,,,,
9,9449,,31.8896484375,,0.8056640625,,1.0,,0.0,,0.0,,0.32907333970069885,,43.7353515625,,15.241592407226562,,10.93893814086914,,-10.866071701049805,,26.107666015625,,,,,,,,,,,,,,,,,,
9,9499,,32.5390625,,0.78125,,1.0,,0.0,,0.0,,0.35722774267196655,,43.0712890625,,14.690929412841797,,11.587538719177246,,-11.491192817687988,,26.18212127685547,,,,,,,,,,,,,,,,,,
9,9549,,33.3056640625,,0.7607421875,,1.0,,0.0,,0.0,,0.3568083941936493,,43.8818359375,,14.793902397155762,,11.709074020385742,,-11.625402450561523,,26.4193058013916,,,,,,,,,,,,,,,,,,
9,9599,,32.0703125,,0.78125,,1.0,,0.0,,0.0,,0.3453647792339325,,44.0869140625,,14.61074447631836,,11.28371810913086,,-11.198029518127441,,25.808774948120117,,,,,,,,,,,,,,,,,,
9,9649,,33.251953125,,0.775390625,,1.0,,0.0,,0.0,,0.34595921635627747,,44.3896484375,,15.330399513244629,,11.458608627319336,,-11.381250381469727,,26.711650848388672,,,,,,,,,,,,,,,,,,
9,9699,,32.880859375,,0.759765625,,1.0,,0.0,,0.0,,0.35477304458618164,,43.4375,,14.46335220336914,,11.507351875305176,,-11.40997314453125,,25.87332534790039,,,,,,,,,,,,,,,,,,
9,9749,,32.7685546875,,0.78125,,1.0,,0.0,,0.0,,0.35678035020828247,,43.984375,,14.785346984863281,,11.655400276184082,,-11.564706802368164,,26.350055694580078,,,,,,,,,,,,,,,,,,
9,9799,,31.8603515625,,0.77734375,,1.0,,0.0,,0.0,,0.3310925364494324,,43.359375,,14.66209888458252,,10.93624496459961,,-10.853641510009766,,25.5157413482666,,,,,,,,,,,,,,,,,,
9,9849,,31.3232421875,,0.7802734375,,1.0,,0.0,,0.0,,0.3378008008003235,,42.8955078125,,14.054705619812012,,10.995729446411133,,-10.900993347167969,,24.955699920654297,,,,,,,,,,,,,,,,,,
9,9899,,32.6318359375,,0.765625,,1.0,,0.0,,0.0,,0.3611880838871002,,43.1884765625,,14.089675903320312,,11.712812423706055,,-11.615416526794434,,25.705093383789062,,,,,,,,,,,,,,,,,,
9,9949,,31.6259765625,,0.78515625,,1.0,,0.0,,0.0,,0.3303782045841217,,43.3984375,,14.562501907348633,,10.833513259887695,,-10.749359130859375,,25.311861038208008,,,,,,,,,,,,,,,,,,
9,9999,,32.1484375,,0.779296875,,1.0,,0.0,,0.0,,0.3532944917678833,,43.271484375,,14.514724731445312,,11.307409286499023,,-11.201210021972656,,25.71593475341797,,,,,,,,,,,,,,,,,,
9,9999,,,,,,,,,,,,,,,,,,,,,,,25.320011138916016,0.89610356092453,1.0,10000.0,0.0,0.0,10.0,0.2949620485305786,12.095575332641602,363.192626953125,0.8571428656578064,38.52761459350586,998504.0,0.6445966958999634,13.350327491760254,9.29787540435791,-9.170418739318848,22.5207462310791
9,9999,32.44472885131836,,0.7793740034103394,,1.0,,0.0,,0.0,,0.3483656644821167,,43.60639953613281,,14.752079010009766,,11.382450103759766,,-11.292191505432129,,26.04427719116211,,,,,,,,,,,,,,,,,,,
10,10049,,33.1884765625,,0.77734375,,1.0,,0.0,,0.0,,0.3602621257305145,,43.6962890625,,14.823283195495605,,11.913162231445312,,-11.839771270751953,,26.663053512573242,,,,,,,,,,,,,,,,,,
10,10099,,32.6025390625,,0.783203125,,1.0,,0.0,,0.0,,0.3485342860221863,,43.6474609375,,14.926156997680664,,11.497730255126953,,-11.415204048156738,,26.34136199951172,,,,,,,,,,,,,,,,,,
10,10149,,31.15234375,,0.8046875,,1.0,,0.0,,0.0,,0.3525274395942688,,42.998046875,,14.38282299041748,,11.259635925292969,,-11.13821029663086,,25.521032333374023,,,,,,,,,,,,,,,,,,
10,10199,,30.9765625,,0.7978515625,,1.0,,0.0,,0.0,,0.32609671354293823,,42.783203125,,14.537537574768066,,10.71816635131836,,-10.637283325195312,,25.174819946289062,,,,,,,,,,,,,,,,,,
10,10249,,32.0751953125,,0.7880859375,,1.0,,0.0,,0.0,,0.3288242220878601,,43.6962890625,,14.754598617553711,,11.003259658813477,,-10.93859577178955,,25.693195343017578,,,,,,,,,,,,,,,,,,
10,10299,,32.8076171875,,0.7685546875,,1.0,,0.0,,0.0,,0.3539978861808777,,43.603515625,,14.709778785705566,,11.5089111328125,,-11.414434432983398,,26.12421417236328,,,,,,,,,,,,,,,,,,
10,10349,,32.28515625,,0.7783203125,,1.0,,0.0,,0.0,,0.3488858640193939,,43.0615234375,,14.614677429199219,,11.397786140441895,,-11.312403678894043,,25.927082061767578,,,,,,,,,,,,,,,,,,
10,10399,,32.16796875,,0.7880859375,,1.0,,0.0,,0.0,,0.35415560007095337,,43.3740234375,,14.623167991638184,,11.397027015686035,,-11.296414375305176,,25.91958236694336,,,,,,,,,,,,,,,,,,
10,10449,,32.177734375,,0.7900390625,,1.0,,0.0,,0.0,,0.34591996669769287,,42.8515625,,15.017372131347656,,11.097841262817383,,-10.987834930419922,,26.005207061767578,,,,,,,,,,,,,,,,,,
10,10499,,32.6611328125,,0.77734375,,1.0,,0.0,,0.0,,0.3521157205104828,,43.984375,,14.762622833251953,,11.616809844970703,,-11.530850410461426,,26.293472290039062,,,,,,,,,,,,,,,,,,
10,10549,,32.9541015625,,0.765625,,1.0,,0.0,,0.0,,0.346729576587677,,43.7841796875,,14.981197357177734,,11.184734344482422,,-11.08590316772461,,26.067100524902344,,,,,,,,,,,,,,,,,,
10,10599,,32.822265625,,0.7783203125,,1.0,,0.0,,0.0,,0.3599075973033905,,44.0966796875,,14.467727661132812,,11.895425796508789,,-11.817486763000488,,26.285213470458984,,,,,,,,,,,,,,,,,,
10,10649,,32.6123046875,,0.7705078125,,1.0,,0.0,,0.0,,0.3453671932220459,,43.4619140625,,14.590832710266113,,11.484087944030762,,-11.408312797546387,,25.9991455078125,,,,,,,,,,,,,,,,,,
10,10699,,35.1416015625,,0.7421875,,1.0,,0.0,,0.0,,0.3652842342853546,,44.5263671875,,15.624288558959961,,11.944121360778809,,-11.853878021240234,,27.478164672851562,,,,,,,,,,,,,,,,,,
10,10749,,32.3583984375,,0.7880859375,,1.0,,0.0,,0.0,,0.34919238090515137,,43.7451171875,,14.878929138183594,,11.363923072814941,,-11.27133560180664,,26.150264739990234,,,,,,,,,,,,,,,,,,
10,10799,,32.51953125,,0.7705078125,,1.0,,0.0,,0.0,,0.3433784246444702,,43.623046875,,14.396120071411133,,11.382343292236328,,-11.305950164794922,,25.702070236206055,,,,,,,,,,,,,,,,,,
10,10849,,31.8701171875,,0.7890625,,1.0,,0.0,,0.0,,0.34342160820961,,43.1884765625,,14.795042037963867,,11.162229537963867,,-11.068883895874023,,25.86392593383789,,,,,,,,,,,,,,,,,,
10,10899,,33.6181640625,,0.751953125,,1.0,,0.0,,0.0,,0.35039985179901123,,44.2333984375,,15.285033226013184,,11.433088302612305,,-11.343090057373047,,26.628124237060547,,,,,,,,,,,,,,,,,,
10,10949,,32.51953125,,0.7802734375,,1.0,,0.0,,0.0,,0.3526846170425415,,43.5498046875,,14.770808219909668,,11.395380020141602,,-11.286150932312012,,26.05695915222168,,,,,,,,,,,,,,,,,,
10,10999,,31.9189453125,,0.7900390625,,1.0,,0.0,,0.0,,0.33177489042282104,,43.6865234375,,15.093191146850586,,10.89825439453125,,-10.812695503234863,,25.905887603759766,,,,,,,,,,,,,,,,,,
10,10999,,,,,,,,,,,,,,,,,,,,,,,25.320011138916016,0.89610356092453,1.0,11000.0,0.0,0.0,11.0,0.29486238956451416,12.014433860778809,360.55535888671875,0.8571428656578064,38.52761459350586,998504.0,0.6458041071891785,13.439648628234863,9.217755317687988,-9.08193302154541,22.521591186523438
10,10999,32.36974334716797,,0.7806748151779175,,1.0,,0.0,,0.0,,0.3463493287563324,,43.602176666259766,,14.778133392333984,,11.322400093078613,,-11.232414245605469,,26.010540008544922,,,,,,,,,,,,,,,,,,,
