epoch,variant,method,score_mode,g_first_weight,success_count,success_rate,success_rate_percent,checkpoint_epoch,checkpoint_global_step,checkpoint_sha256,training_manifest_sha256,evaluation_commit,source_scope,source_status,cell_id
7,g3,actor_free_td_lewm_v2_ema_sg_g3,f_plus_g_first,0.25,19,0.38,38.0,7,89572,5d3ef2addbcadc5a97ab73fc32e838348bbb68fa2f718ebc9ad1046ff96662af,b7352c0b8006e2247a1fb03472e13089f32f023728b4e63581bec8437f301d5a,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e07_g3_f_plus_g_first_alpha_0p25
7,g3,actor_free_td_lewm_v2_ema_sg_g3,g_only_f_rollout_mean,,19,0.38,38.0,7,89572,5d3ef2addbcadc5a97ab73fc32e838348bbb68fa2f718ebc9ad1046ff96662af,b7352c0b8006e2247a1fb03472e13089f32f023728b4e63581bec8437f301d5a,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e07_g3_g_only_f_rollout_mean
8,c,actor_free_td_lewm_v2_ema_sg_c,f_plus_g_first,0.25,22,0.44,44.0,8,102368,023f5303216406a0e8d17e0ae9e6f514a46c3e89c21a2053c9915bd99412f946,85f830c8da0dbcf8c4d95429181680a79f5d9ef19044f1bfc98cbfb923d5b906,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_c_f_plus_g_first_alpha_0p25
8,c,actor_free_td_lewm_v2_ema_sg_c,g_only_f_rollout_mean,,14,0.28,28.0,8,102368,023f5303216406a0e8d17e0ae9e6f514a46c3e89c21a2053c9915bd99412f946,85f830c8da0dbcf8c4d95429181680a79f5d9ef19044f1bfc98cbfb923d5b906,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_c_g_only_f_rollout_mean
8,d,actor_free_td_lewm_v2_ema_sg_d,f_plus_g_first,0.25,23,0.46,46.0,8,102368,e9599fe0c305b4da031250f4efacd4074c2aa800756ce1a7381b81ee83a8606f,d00ce602e3ad2aa4c764a04d864b7888b50ce794b4c06b138471b61afc16df1e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_d_f_plus_g_first_alpha_0p25
8,d,actor_free_td_lewm_v2_ema_sg_d,g_only_f_rollout_mean,,17,0.34,34.0,8,102368,e9599fe0c305b4da031250f4efacd4074c2aa800756ce1a7381b81ee83a8606f,d00ce602e3ad2aa4c764a04d864b7888b50ce794b4c06b138471b61afc16df1e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_d_g_only_f_rollout_mean
8,f,actor_free_td_lewm_v2_ema_sg_f,f_plus_g_first,0.25,20,0.4,40.0,8,102368,fbe477e4d3c8ce41ec7aaf40d3b8401dd1f8f01b6896a7de08857b2ff4596a6d,b7b0c347ad46f129ec4deb2a569297f04e065f8cc7c93cbec8bd3ac6fac3c0c4,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_f_f_plus_g_first_alpha_0p25
8,f,actor_free_td_lewm_v2_ema_sg_f,g_only_f_rollout_mean,,21,0.42,42.0,8,102368,fbe477e4d3c8ce41ec7aaf40d3b8401dd1f8f01b6896a7de08857b2ff4596a6d,b7b0c347ad46f129ec4deb2a569297f04e065f8cc7c93cbec8bd3ac6fac3c0c4,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_f_g_only_f_rollout_mean
8,g1,actor_free_td_lewm_v2_ema_sg_g1,f_plus_g_first,0.25,17,0.34,34.0,8,102368,f56cba1ed9f2967488fb9f56de64b9cf060cb5fe90c041b334a934c8683942f0,03a89ab793d18f269755252de46103388376fb8aff0e985c4940ff3cfb5c8785,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_g1_f_plus_g_first_alpha_0p25
8,g1,actor_free_td_lewm_v2_ema_sg_g1,g_only_f_rollout_mean,,17,0.34,34.0,8,102368,f56cba1ed9f2967488fb9f56de64b9cf060cb5fe90c041b334a934c8683942f0,03a89ab793d18f269755252de46103388376fb8aff0e985c4940ff3cfb5c8785,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_g1_g_only_f_rollout_mean
8,g2,actor_free_td_lewm_v2_ema_sg_g2,f_plus_g_first,0.25,20,0.4,40.0,8,102368,4470f41b9f75a27f00c9f764a24d5d24035eabe17545a03a9122b9da2bb7f24b,5fc1b204e7250ccfcbfda8f0bb2e184be5d9cffe89f16561f2c1d4bea52bf50e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_g2_f_plus_g_first_alpha_0p25
8,g2,actor_free_td_lewm_v2_ema_sg_g2,g_only_f_rollout_mean,,14,0.28,28.0,8,102368,4470f41b9f75a27f00c9f764a24d5d24035eabe17545a03a9122b9da2bb7f24b,5fc1b204e7250ccfcbfda8f0bb2e184be5d9cffe89f16561f2c1d4bea52bf50e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_g2_g_only_f_rollout_mean
8,g3,actor_free_td_lewm_v2_ema_sg_g3,f_plus_g_first,0.25,16,0.32,32.0,8,102368,539b85b872fde0a73a5803bef970ebcf1fbab5b620c46ecde2862886c3328e2d,b7352c0b8006e2247a1fb03472e13089f32f023728b4e63581bec8437f301d5a,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_g3_f_plus_g_first_alpha_0p25
8,g3,actor_free_td_lewm_v2_ema_sg_g3,g_only_f_rollout_mean,,18,0.36,36.0,8,102368,539b85b872fde0a73a5803bef970ebcf1fbab5b620c46ecde2862886c3328e2d,b7352c0b8006e2247a1fb03472e13089f32f023728b4e63581bec8437f301d5a,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e08_g3_g_only_f_rollout_mean
9,c,actor_free_td_lewm_v2_ema_sg_c,f_plus_g_first,0.25,21,0.42,42.0,9,115164,3eae11cc031133a80c3fc9f1b00b919743055dfd10bd1e9e876832384eb9e5d6,85f830c8da0dbcf8c4d95429181680a79f5d9ef19044f1bfc98cbfb923d5b906,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_c_f_plus_g_first_alpha_0p25
9,c,actor_free_td_lewm_v2_ema_sg_c,g_only_f_rollout_mean,,9,0.18,18.0,9,115164,3eae11cc031133a80c3fc9f1b00b919743055dfd10bd1e9e876832384eb9e5d6,85f830c8da0dbcf8c4d95429181680a79f5d9ef19044f1bfc98cbfb923d5b906,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_c_g_only_f_rollout_mean
9,d,actor_free_td_lewm_v2_ema_sg_d,f_plus_g_first,0.25,22,0.44,44.0,9,115164,2cc6b97afff5f7e7dfeb55cd066813cffeae272c144e48d619e4735432961666,d00ce602e3ad2aa4c764a04d864b7888b50ce794b4c06b138471b61afc16df1e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_d_f_plus_g_first_alpha_0p25
9,d,actor_free_td_lewm_v2_ema_sg_d,g_only_f_rollout_mean,,19,0.38,38.0,9,115164,2cc6b97afff5f7e7dfeb55cd066813cffeae272c144e48d619e4735432961666,d00ce602e3ad2aa4c764a04d864b7888b50ce794b4c06b138471b61afc16df1e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_d_g_only_f_rollout_mean
9,f,actor_free_td_lewm_v2_ema_sg_f,f_plus_g_first,0.25,23,0.46,46.0,9,115164,09dbc3bb744a3452a9fae82d91f13feaee3c1db769efa9deaaa1a3920d774f1f,b7b0c347ad46f129ec4deb2a569297f04e065f8cc7c93cbec8bd3ac6fac3c0c4,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_f_f_plus_g_first_alpha_0p25
9,f,actor_free_td_lewm_v2_ema_sg_f,g_only_f_rollout_mean,,22,0.44,44.0,9,115164,09dbc3bb744a3452a9fae82d91f13feaee3c1db769efa9deaaa1a3920d774f1f,b7b0c347ad46f129ec4deb2a569297f04e065f8cc7c93cbec8bd3ac6fac3c0c4,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_f_g_only_f_rollout_mean
9,g1,actor_free_td_lewm_v2_ema_sg_g1,f_plus_g_first,0.25,16,0.32,32.0,9,115164,52828fa9eae880568ff0e1f5cc6787b877c84256f0b450e2611851308025720f,03a89ab793d18f269755252de46103388376fb8aff0e985c4940ff3cfb5c8785,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_g1_f_plus_g_first_alpha_0p25
9,g1,actor_free_td_lewm_v2_ema_sg_g1,g_only_f_rollout_mean,,17,0.34,34.0,9,115164,52828fa9eae880568ff0e1f5cc6787b877c84256f0b450e2611851308025720f,03a89ab793d18f269755252de46103388376fb8aff0e985c4940ff3cfb5c8785,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_g1_g_only_f_rollout_mean
9,g2,actor_free_td_lewm_v2_ema_sg_g2,f_plus_g_first,0.25,20,0.4,40.0,9,115164,a8240a7376d28a60eca245d1e0320dfbfd289b84a71d3a28b6a5080fc3006b58,5fc1b204e7250ccfcbfda8f0bb2e184be5d9cffe89f16561f2c1d4bea52bf50e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_g2_f_plus_g_first_alpha_0p25
9,g2,actor_free_td_lewm_v2_ema_sg_g2,g_only_f_rollout_mean,,20,0.4,40.0,9,115164,a8240a7376d28a60eca245d1e0320dfbfd289b84a71d3a28b6a5080fc3006b58,5fc1b204e7250ccfcbfda8f0bb2e184be5d9cffe89f16561f2c1d4bea52bf50e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_g2_g_only_f_rollout_mean
9,g3,actor_free_td_lewm_v2_ema_sg_g3,f_plus_g_first,0.25,22,0.44,44.0,9,115164,ae6a38020498b258458fc720e52ee98b5fe852970b6987c2c10622a3928fe383,b7352c0b8006e2247a1fb03472e13089f32f023728b4e63581bec8437f301d5a,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_g3_f_plus_g_first_alpha_0p25
9,g3,actor_free_td_lewm_v2_ema_sg_g3,g_only_f_rollout_mean,,16,0.32,32.0,9,115164,ae6a38020498b258458fc720e52ee98b5fe852970b6987c2c10622a3928fe383,b7352c0b8006e2247a1fb03472e13089f32f023728b4e63581bec8437f301d5a,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e09_g3_g_only_f_rollout_mean
10,c,actor_free_td_lewm_v2_ema_sg_c,f_plus_g_first,0.25,20,0.4,40.0,10,127960,f555f13c2e2d92b84ce625fb213fb447a378e625266be60d2c916eae62c9391d,85f830c8da0dbcf8c4d95429181680a79f5d9ef19044f1bfc98cbfb923d5b906,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e10_c_f_plus_g_first_alpha_0p25
10,c,actor_free_td_lewm_v2_ema_sg_c,g_only_f_rollout_mean,,14,0.28,28.0,10,127960,f555f13c2e2d92b84ce625fb213fb447a378e625266be60d2c916eae62c9391d,85f830c8da0dbcf8c4d95429181680a79f5d9ef19044f1bfc98cbfb923d5b906,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,SUCCEEDED,v2_ema_e10_c_g_only_f_rollout_mean
10,d,actor_free_td_lewm_v2_ema_sg_d,f_plus_g_first,0.25,22,0.44,44.0,10,127960,e7b291b9d3ce1844c245979888f6ff20208ee7777666e6e7b3bd76301a158cd1,d00ce602e3ad2aa4c764a04d864b7888b50ce794b4c06b138471b61afc16df1e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,REUSED,v2_ema_e10_d_f_plus_g_first_alpha_0p25
10,d,actor_free_td_lewm_v2_ema_sg_d,g_only_f_rollout_mean,,19,0.38,38.0,10,127960,e7b291b9d3ce1844c245979888f6ff20208ee7777666e6e7b3bd76301a158cd1,d00ce602e3ad2aa4c764a04d864b7888b50ce794b4c06b138471b61afc16df1e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,SUCCEEDED,v2_ema_e10_d_g_only_f_rollout_mean
10,f,actor_free_td_lewm_v2_ema_sg_f,f_plus_g_first,0.25,22,0.44,44.0,10,127960,9f75cae7dab94ebc0adf3c273db70dde7a2aee2a5628da1fb941ff7d6457f1b7,b7b0c347ad46f129ec4deb2a569297f04e065f8cc7c93cbec8bd3ac6fac3c0c4,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,SUCCEEDED,v2_ema_e10_f_f_plus_g_first_alpha_0p25
10,f,actor_free_td_lewm_v2_ema_sg_f,g_only_f_rollout_mean,,23,0.46,46.0,10,127960,9f75cae7dab94ebc0adf3c273db70dde7a2aee2a5628da1fb941ff7d6457f1b7,b7b0c347ad46f129ec4deb2a569297f04e065f8cc7c93cbec8bd3ac6fac3c0c4,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,SUCCEEDED,v2_ema_e10_f_g_only_f_rollout_mean
10,g1,actor_free_td_lewm_v2_ema_sg_g1,f_plus_g_first,0.25,19,0.38,38.0,10,127960,e722882aa8054e8666e9ba6c8662671fd6dcd0a8c8afae2f992e8138970ffe5e,03a89ab793d18f269755252de46103388376fb8aff0e985c4940ff3cfb5c8785,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,SUCCEEDED,v2_ema_e10_g1_f_plus_g_first_alpha_0p25
10,g1,actor_free_td_lewm_v2_ema_sg_g1,g_only_f_rollout_mean,,21,0.42,42.0,10,127960,e722882aa8054e8666e9ba6c8662671fd6dcd0a8c8afae2f992e8138970ffe5e,03a89ab793d18f269755252de46103388376fb8aff0e985c4940ff3cfb5c8785,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,SUCCEEDED,v2_ema_e10_g1_g_only_f_rollout_mean
10,g2,actor_free_td_lewm_v2_ema_sg_g2,f_plus_g_first,0.25,18,0.36,36.0,10,127960,926b7d9b3b02ae4006a06f51e2368e720615e1127f79d0d6dab1ea8f3d454bf9,5fc1b204e7250ccfcbfda8f0bb2e184be5d9cffe89f16561f2c1d4bea52bf50e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,SUCCEEDED,v2_ema_e10_g2_f_plus_g_first_alpha_0p25
10,g2,actor_free_td_lewm_v2_ema_sg_g2,g_only_f_rollout_mean,,17,0.34,34.0,10,127960,926b7d9b3b02ae4006a06f51e2368e720615e1127f79d0d6dab1ea8f3d454bf9,5fc1b204e7250ccfcbfda8f0bb2e184be5d9cffe89f16561f2c1d4bea52bf50e,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,SUCCEEDED,v2_ema_e10_g2_g_only_f_rollout_mean
10,g3,actor_free_td_lewm_v2_ema_sg_g3,f_plus_g_first,0.25,21,0.42,42.0,10,127960,a30aa7d1f9c34aa142e541b66d9ccbe7dc29e5f7a2b7ab0d52ea9a31f9a6c993,b7352c0b8006e2247a1fb03472e13089f32f023728b4e63581bec8437f301d5a,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,SUCCEEDED,v2_ema_e10_g3_f_plus_g_first_alpha_0p25
10,g3,actor_free_td_lewm_v2_ema_sg_g3,g_only_f_rollout_mean,,17,0.34,34.0,10,127960,a30aa7d1f9c34aa142e541b66d9ccbe7dc29e5f7a2b7ab0d52ea9a31f9a6c993,b7352c0b8006e2247a1fb03472e13089f32f023728b4e63581bec8437f301d5a,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,original_epoch4_10,SUCCEEDED,v2_ema_e10_g3_g_only_f_rollout_mean
